sourceIRI,mappedIRI,score,sourceLabel,mappedLabel,NormalizedScore
http://purl.obolibrary.org/obo/HP_0000131,http://purl.obolibrary.org/obo/DOID_13223,4.0,Uterine leiomyoma,uterine fibroid,1.0
http://purl.obolibrary.org/obo/HP_0012115,http://purl.obolibrary.org/obo/DOID_2237,4.0,Hepatitis,hepatitis,1.0
http://purl.obolibrary.org/obo/HP_0002779,http://purl.obolibrary.org/obo/DOID_0060313,4.0,Tracheomalacia,tracheomalacia,1.0
http://purl.obolibrary.org/obo/HP_0000011,http://purl.obolibrary.org/obo/DOID_12143,4.0,Neurogenic bladder,neurogenic bladder,1.0
http://purl.obolibrary.org/obo/HP_0002671,http://purl.obolibrary.org/obo/DOID_2513,4.0,Basal cell carcinoma,basal cell carcinoma,1.0
http://purl.obolibrary.org/obo/HP_0000023,http://purl.obolibrary.org/obo/DOID_0060320,4.0,Inguinal hernia,inguinal hernia,1.0
http://purl.obolibrary.org/obo/HP_0002697,http://purl.obolibrary.org/obo/DOID_0060285,4.0,Parietal foramina,parietal foramina,1.0
http://purl.obolibrary.org/obo/HP_0004418,http://purl.obolibrary.org/obo/DOID_3875,4.0,Thrombophlebitis,thrombophlebitis,1.0
http://purl.obolibrary.org/obo/HP_0001943,http://purl.obolibrary.org/obo/DOID_9993,4.0,Hypoglycemia,hypoglycemia,1.0
http://purl.obolibrary.org/obo/HP_0012396,http://purl.obolibrary.org/obo/DOID_4140,4.0,Biliary dyskinesia,biliary dyskinesia,1.0
http://purl.obolibrary.org/obo/HP_0002900,http://purl.obolibrary.org/obo/DOID_4500,4.0,Hypokalemia,hypokalemia,1.0
http://purl.obolibrary.org/obo/HP_0012234,http://purl.obolibrary.org/obo/DOID_12987,4.0,Agranulocytosis,agranulocytosis,1.0
http://purl.obolibrary.org/obo/HP_0000265,http://purl.obolibrary.org/obo/DOID_0060322,4.0,Mastoiditis,mastoiditis,1.0
http://purl.obolibrary.org/obo/HP_0000647,http://purl.obolibrary.org/obo/DOID_0060252,4.0,Sclerocornea,sclerocornea,1.0
http://purl.obolibrary.org/obo/HP_0001636,http://purl.obolibrary.org/obo/DOID_6419,4.0,Tetralogy of Fallot,tetralogy of Fallot,1.0
http://purl.obolibrary.org/obo/HP_0000545,http://purl.obolibrary.org/obo/DOID_11830,4.0,Myopia,myopia,1.0
http://purl.obolibrary.org/obo/HP_0002019,http://purl.obolibrary.org/obo/DOID_2089,4.0,Constipation,constipation,1.0
http://purl.obolibrary.org/obo/HP_0000483,http://purl.obolibrary.org/obo/DOID_11782,4.0,Astigmatism,astigmatism,1.0
http://purl.obolibrary.org/obo/HP_0012461,http://purl.obolibrary.org/obo/DOID_1412,4.0,Bacteriuria,bacteriuria,1.0
http://purl.obolibrary.org/obo/HP_0000833,http://purl.obolibrary.org/obo/DOID_10603,4.0,Glucose intolerance,glucose intolerance,1.0
http://purl.obolibrary.org/obo/HP_0000863,http://purl.obolibrary.org/obo/DOID_12388,4.0,Central diabetes insipidus,neurohypophyseal diabetes insipidus,1.0
http://purl.obolibrary.org/obo/HP_0010447,http://purl.obolibrary.org/obo/DOID_0060328,4.0,Anal fistula,anal fistula,1.0
http://purl.obolibrary.org/obo/HP_0000934,http://purl.obolibrary.org/obo/DOID_1156,4.0,Chondrocalcinosis,chondrocalcinosis,1.0
http://purl.obolibrary.org/obo/HP_0000979,http://purl.obolibrary.org/obo/DOID_3326,4.0,Purpura,purpura,1.0
http://purl.obolibrary.org/obo/HP_0000999,http://purl.obolibrary.org/obo/DOID_4223,4.0,Pyoderma,pyoderma,1.0
http://purl.obolibrary.org/obo/HP_0010934,http://purl.obolibrary.org/obo/DOID_0060236,4.0,Xanthinuria,xanthinuria,1.0
http://purl.obolibrary.org/obo/HP_0007313,http://purl.obolibrary.org/obo/DOID_1443,4.0,Cerebral degeneration,cerebral degeneration,1.0
http://purl.obolibrary.org/obo/HP_0005110,http://purl.obolibrary.org/obo/DOID_0060224,4.0,Atrial fibrillation,atrial fibrillation,1.0
http://purl.obolibrary.org/obo/HP_0030159,http://purl.obolibrary.org/obo/DOID_0060325,4.0,Cervical polyp,cervical polyp,1.0
http://purl.obolibrary.org/obo/HP_0030151,http://purl.obolibrary.org/obo/DOID_9446,4.0,Cholangitis,cholangitis,1.0
http://purl.obolibrary.org/obo/HP_0007720,http://purl.obolibrary.org/obo/DOID_0060287,4.0,Flat cornea,cornea plana,1.0
http://purl.obolibrary.org/obo/HP_0030419,http://purl.obolibrary.org/obo/DOID_3999,4.0,Bartholin gland carcinoma,Bartholin's gland carcinoma,1.0
http://purl.obolibrary.org/obo/HP_0007970,http://purl.obolibrary.org/obo/DOID_0060261,4.0,Congenital ptosis,congenital ptosis,1.0
http://purl.obolibrary.org/obo/HP_0003072,http://purl.obolibrary.org/obo/DOID_12678,4.0,Hypercalcemia,hypercalcemia,1.0
http://purl.obolibrary.org/obo/HP_0003074,http://purl.obolibrary.org/obo/DOID_4195,4.0,Hyperglycemia,hyperglycemia,1.0
http://purl.obolibrary.org/obo/HP_0005506,http://purl.obolibrary.org/obo/DOID_8552,4.0,Chronic myelogenous leukemia,chronic myeloid leukemia,1.0
http://purl.obolibrary.org/obo/HP_0005521,http://purl.obolibrary.org/obo/DOID_11247,4.0,Disseminated intravascular coagulation,disseminated intravascular coagulation,1.0
http://purl.obolibrary.org/obo/HP_0006536,http://purl.obolibrary.org/obo/DOID_2320,4.0,Obstructive lung disease,obstructive lung disease,1.0
http://purl.obolibrary.org/obo/HP_0001537,http://purl.obolibrary.org/obo/DOID_0060321,4.0,Umbilical hernia,umbilical hernia,1.0
http://purl.obolibrary.org/obo/HP_0001539,http://purl.obolibrary.org/obo/DOID_0060327,4.0,Omphalocele,omphalocele,1.0
http://purl.obolibrary.org/obo/HP_0001915,http://purl.obolibrary.org/obo/DOID_12449,4.0,Aplastic anemia,aplastic anemia,1.0
http://purl.obolibrary.org/obo/HP_0001891,http://purl.obolibrary.org/obo/DOID_11758,4.0,Iron deficiency anemia,iron deficiency anemia,1.0
http://purl.obolibrary.org/obo/HP_0002110,http://purl.obolibrary.org/obo/DOID_9563,4.0,Bronchiectasis,bronchiectasis,1.0
http://purl.obolibrary.org/obo/HP_0002135,http://purl.obolibrary.org/obo/DOID_0060230,4.0,Basal ganglia calcification,basal ganglia calcification,1.0
http://purl.obolibrary.org/obo/HP_0100881,http://purl.obolibrary.org/obo/DOID_4773,3.5,Congenital mesoblastic nephroma,congenital mesoblastic nephroma,0.875
http://purl.obolibrary.org/obo/HP_0000822,http://purl.obolibrary.org/obo/DOID_10763,3.5,Hypertension,hypertension,0.875
http://purl.obolibrary.org/obo/HP_0012727,http://purl.obolibrary.org/obo/DOID_14004,3.5,Thoracic aortic aneurysm,thoracic aortic aneurysm,0.875
http://purl.obolibrary.org/obo/HP_0002324,http://purl.obolibrary.org/obo/DOID_4626,3.5,Hydranencephaly,hydranencephaly,0.875
http://purl.obolibrary.org/obo/HP_0002326,http://purl.obolibrary.org/obo/DOID_224,3.5,Transient ischemic attack,transient cerebral ischemia,0.875
http://purl.obolibrary.org/obo/HP_0001297,http://purl.obolibrary.org/obo/DOID_6713,3.5,Stroke,cerebrovascular disease,0.875
http://purl.obolibrary.org/obo/HP_0002343,http://purl.obolibrary.org/obo/DOID_1572,3.5,Normal pressure hydrocephalus,normal pressure hydrocephalus,0.875
http://purl.obolibrary.org/obo/HP_0000238,http://purl.obolibrary.org/obo/DOID_10908,3.5,Hydrocephalus,hydrocephalus,0.875
http://purl.obolibrary.org/obo/HP_0001249,http://purl.obolibrary.org/obo/DOID_1059,3.5,Intellectual disability,intellectual disability,0.875
http://purl.obolibrary.org/obo/HP_0002634,http://purl.obolibrary.org/obo/DOID_2349,3.5,Arteriosclerosis,arteriosclerosis,0.875
http://purl.obolibrary.org/obo/HP_0004942,http://purl.obolibrary.org/obo/DOID_3627,3.5,Aortic aneurysm,aortic aneurysm,0.875
http://purl.obolibrary.org/obo/HP_0002621,http://purl.obolibrary.org/obo/DOID_1936,3.5,Atherosclerosis,atherosclerosis,0.875
http://purl.obolibrary.org/obo/HP_0001409,http://purl.obolibrary.org/obo/DOID_10762,3.5,Portal hypertension,portal hypertension,0.875
http://purl.obolibrary.org/obo/HP_0002301,http://purl.obolibrary.org/obo/DOID_10969,3.5,Hemiplegia,hemiplegia,0.875
http://purl.obolibrary.org/obo/HP_0002300,http://purl.obolibrary.org/obo/DOID_4189,3.5,Mutism,mutism,0.875
http://purl.obolibrary.org/obo/HP_0000763,http://purl.obolibrary.org/obo/DOID_2491,3.5,Sensory neuropathy,sensory peripheral neuropathy,0.875
http://purl.obolibrary.org/obo/HP_0002383,http://purl.obolibrary.org/obo/DOID_9588,3.5,Encephalitis,encephalitis,0.875
http://purl.obolibrary.org/obo/HP_0003128,http://purl.obolibrary.org/obo/DOID_3650,3.5,Lactic acidosis,lactic acidosis,0.875
http://purl.obolibrary.org/obo/HP_0000819,http://purl.obolibrary.org/obo/DOID_9351,3.5,Diabetes mellitus,diabetes mellitus,0.875
http://purl.obolibrary.org/obo/HP_0002748,http://purl.obolibrary.org/obo/DOID_10609,3.5,Rickets,rickets,0.875
http://purl.obolibrary.org/obo/HP_0001947,http://purl.obolibrary.org/obo/DOID_14219,3.5,Renal tubular acidosis,renal tubular acidosis,0.875
http://purl.obolibrary.org/obo/HP_0004919,http://purl.obolibrary.org/obo/DOID_9870,3.5,Galactose intolerance,galactosemia,0.875
http://purl.obolibrary.org/obo/HP_0001935,http://purl.obolibrary.org/obo/DOID_11252,3.5,Microcytic anemia,microcytic anemia,0.875
http://purl.obolibrary.org/obo/HP_0001972,http://purl.obolibrary.org/obo/DOID_2361,3.5,Macrocytic anemia,macrocytic anemia,0.875
http://purl.obolibrary.org/obo/HP_0001873,http://purl.obolibrary.org/obo/DOID_1588,3.5,Thrombocytopenia,thrombocytopenia,0.875
http://purl.obolibrary.org/obo/HP_0001889,http://purl.obolibrary.org/obo/DOID_13382,3.5,Megaloblastic anemia,megaloblastic anemia,0.875
http://purl.obolibrary.org/obo/HP_0002204,http://purl.obolibrary.org/obo/DOID_9477,3.5,Pulmonary embolism,pulmonary embolism,0.875
http://purl.obolibrary.org/obo/HP_0002206,http://purl.obolibrary.org/obo/DOID_3770,3.5,Pulmonary fibrosis,pulmonary fibrosis,0.875
http://purl.obolibrary.org/obo/HP_0001878,http://purl.obolibrary.org/obo/DOID_583,3.5,Hemolytic anemia,hemolytic anemia,0.875
http://purl.obolibrary.org/obo/HP_0001924,http://purl.obolibrary.org/obo/DOID_8955,3.5,Sideroblastic anemia,sideroblastic anemia,0.875
http://purl.obolibrary.org/obo/HP_0000998,http://purl.obolibrary.org/obo/DOID_420,3.5,Hypertrichosis,hypertrichosis,0.875
http://purl.obolibrary.org/obo/HP_0002229,http://purl.obolibrary.org/obo/DOID_986,3.5,Alopecia areata,alopecia areata,0.875
http://purl.obolibrary.org/obo/HP_0001596,http://purl.obolibrary.org/obo/DOID_987,3.5,Alopecia,alopecia,0.875
http://purl.obolibrary.org/obo/HP_0006721,http://purl.obolibrary.org/obo/DOID_9952,3.5,Acute lymphoblastic leukemia,acute lymphocytic leukemia,0.875
http://purl.obolibrary.org/obo/HP_0004810,http://purl.obolibrary.org/obo/DOID_1342,3.5,Congenital hypoplastic anemia,congenital hypoplastic anemia,0.875
http://purl.obolibrary.org/obo/HP_0003641,http://purl.obolibrary.org/obo/DOID_582,3.5,Hemoglobinuria,hemoglobinuria,0.875
http://purl.obolibrary.org/obo/HP_0002488,http://purl.obolibrary.org/obo/DOID_12603,3.5,Acute leukemia,acute leukemia,0.875
http://purl.obolibrary.org/obo/HP_0012324,http://purl.obolibrary.org/obo/DOID_8692,3.5,Myeloid leukemia,myeloid leukemia,0.875
http://purl.obolibrary.org/obo/HP_0004836,http://purl.obolibrary.org/obo/DOID_0060318,3.5,Acute promyelocytic leukemia,acute promyelocytic leukemia,0.875
http://purl.obolibrary.org/obo/HP_0004845,http://purl.obolibrary.org/obo/DOID_8864,3.5,Acute monocytic leukemia,acute monocytic leukemia,0.875
http://purl.obolibrary.org/obo/HP_0001931,http://purl.obolibrary.org/obo/DOID_11759,3.5,Hypochromic anemia,hypochromic anemia,0.875
http://purl.obolibrary.org/obo/HP_0002277,http://purl.obolibrary.org/obo/DOID_11486,3.5,Horner syndrome,Horner's syndrome,0.875
http://purl.obolibrary.org/obo/HP_0001006,http://purl.obolibrary.org/obo/DOID_4535,3.5,Hypotrichosis,hypotrichosis,0.875
http://purl.obolibrary.org/obo/HP_0002777,http://purl.obolibrary.org/obo/DOID_3227,3.5,Tracheal stenosis,tracheal stenosis,0.875
http://purl.obolibrary.org/obo/HP_0011100,http://purl.obolibrary.org/obo/DOID_10486,3.5,Intestinal atresia,intestinal atresia,0.875
http://purl.obolibrary.org/obo/HP_0002243,http://purl.obolibrary.org/obo/DOID_10611,3.5,Protein-losing enteropathy,protein-losing enteropathy,0.875
http://purl.obolibrary.org/obo/HP_0002245,http://purl.obolibrary.org/obo/DOID_9487,3.5,Meckel diverticulum,Meckel's diverticulum,0.875
http://purl.obolibrary.org/obo/HP_0002257,http://purl.obolibrary.org/obo/DOID_8252,3.5,Chronic rhinitis,chronic rhinitis,0.875
http://purl.obolibrary.org/obo/HP_0012384,http://purl.obolibrary.org/obo/DOID_4483,3.5,Rhinitis,rhinitis,0.875
http://purl.obolibrary.org/obo/HP_0002251,http://purl.obolibrary.org/obo/DOID_10487,3.5,Aganglionic megacolon,Hirschsprung's disease,0.875
http://purl.obolibrary.org/obo/HP_0001332,http://purl.obolibrary.org/obo/DOID_543,3.5,Dystonia,dystonia,0.875
http://purl.obolibrary.org/obo/HP_0100661,http://purl.obolibrary.org/obo/DOID_12098,3.5,Trigeminal neuralgia,trigeminal neuralgia,0.875
http://purl.obolibrary.org/obo/HP_0100665,http://purl.obolibrary.org/obo/DOID_1558,3.5,Angioedema,angioedema,0.875
http://purl.obolibrary.org/obo/HP_0100647,http://purl.obolibrary.org/obo/DOID_12361,3.5,Graves disease,Graves' disease,0.875
http://purl.obolibrary.org/obo/HP_0100646,http://purl.obolibrary.org/obo/DOID_7166,3.5,Thyroiditis,thyroiditis,0.875
http://purl.obolibrary.org/obo/HP_0100651,http://purl.obolibrary.org/obo/DOID_9744,3.5,Type I diabetes mellitus,type 1 diabetes mellitus,0.875
http://purl.obolibrary.org/obo/HP_0100653,http://purl.obolibrary.org/obo/DOID_1210,3.5,Optic neuritis,optic neuritis,0.875
http://purl.obolibrary.org/obo/HP_0100658,http://purl.obolibrary.org/obo/DOID_3488,3.5,Cellulitis,cellulitis,0.875
http://purl.obolibrary.org/obo/HP_0100697,http://purl.obolibrary.org/obo/DOID_3512,3.5,Neurofibrosarcoma,neurofibrosarcoma,0.875
http://purl.obolibrary.org/obo/HP_0002608,http://purl.obolibrary.org/obo/DOID_10608,3.5,Celiac disease,celiac disease,0.875
http://purl.obolibrary.org/obo/HP_0001396,http://purl.obolibrary.org/obo/DOID_13580,3.5,Cholestasis,cholestasis,0.875
http://purl.obolibrary.org/obo/HP_0005293,http://purl.obolibrary.org/obo/DOID_10128,3.5,Venous insufficiency,venous insufficiency,0.875
http://purl.obolibrary.org/obo/HP_0002563,http://purl.obolibrary.org/obo/DOID_11481,3.5,Constrictive pericarditis,constrictive pericarditis,0.875
http://purl.obolibrary.org/obo/HP_0001701,http://purl.obolibrary.org/obo/DOID_1787,3.5,Pericarditis,pericarditis,0.875
http://purl.obolibrary.org/obo/HP_0002578,http://purl.obolibrary.org/obo/DOID_11914,3.5,Gastroparesis,gastroparesis,0.875
http://purl.obolibrary.org/obo/HP_0002570,http://purl.obolibrary.org/obo/DOID_10602,3.5,Steatorrhea,steatorrhea,0.875
http://purl.obolibrary.org/obo/HP_0002571,http://purl.obolibrary.org/obo/DOID_9164,3.5,Achalasia,achalasia,0.875
http://purl.obolibrary.org/obo/HP_0002588,http://purl.obolibrary.org/obo/DOID_1724,3.5,Duodenal ulcer,duodenal ulcer,0.875
http://purl.obolibrary.org/obo/HP_0002580,http://purl.obolibrary.org/obo/DOID_8445,3.5,Volvulus,intestinal volvulus,0.875
http://purl.obolibrary.org/obo/HP_0002583,http://purl.obolibrary.org/obo/DOID_0060180,3.5,Colitis,colitis,0.875
http://purl.obolibrary.org/obo/HP_0002511,http://purl.obolibrary.org/obo/DOID_10652,3.5,Alzheimer disease,Alzheimer's disease,0.875
http://purl.obolibrary.org/obo/HP_0002542,http://purl.obolibrary.org/obo/DOID_14784,3.5,Olivopontocerebellar atrophy,olivopontocerebellar atrophy,0.875
http://purl.obolibrary.org/obo/HP_0000589,http://purl.obolibrary.org/obo/DOID_12270,3.5,Coloboma,coloboma,0.875
http://purl.obolibrary.org/obo/HP_0002595,http://purl.obolibrary.org/obo/DOID_8440,3.5,Ileus,ileus,0.875
http://purl.obolibrary.org/obo/HP_0005214,http://purl.obolibrary.org/obo/DOID_8437,3.5,Intestinal obstruction,intestinal obstruction,0.875
http://purl.obolibrary.org/obo/HP_0002592,http://purl.obolibrary.org/obo/DOID_10808,3.5,Gastric ulcer,gastric ulcer,0.875
http://purl.obolibrary.org/obo/HP_0002590,http://purl.obolibrary.org/obo/DOID_8442,3.5,Paralytic ileus,paralytic ileus,0.875
http://purl.obolibrary.org/obo/HP_0100757,http://purl.obolibrary.org/obo/DOID_6823,3.5,Pancreatoblastoma,pancreatoblastoma,0.875
http://purl.obolibrary.org/obo/HP_0100726,http://purl.obolibrary.org/obo/DOID_8632,3.5,Kaposi's sarcoma,Kaposi's sarcoma,0.875
http://purl.obolibrary.org/obo/HP_0100787,http://purl.obolibrary.org/obo/DOID_10283,3.5,Prostate neoplasm,prostate cancer,0.875
http://purl.obolibrary.org/obo/HP_0100796,http://purl.obolibrary.org/obo/DOID_2518,3.5,Orchitis,orchitis,0.875
http://purl.obolibrary.org/obo/HP_0100764,http://purl.obolibrary.org/obo/DOID_1475,3.5,Lymphangioma,lymphangioma,0.875
http://purl.obolibrary.org/obo/HP_0100768,http://purl.obolibrary.org/obo/DOID_3594,3.5,Choriocarcinoma,choriocarcinoma,0.875
http://purl.obolibrary.org/obo/HP_0100769,http://purl.obolibrary.org/obo/DOID_2703,3.5,Synovitis,synovitis,0.875
http://purl.obolibrary.org/obo/HP_0100774,http://purl.obolibrary.org/obo/DOID_205,3.5,Hyperostosis,hyperostosis,0.875
http://purl.obolibrary.org/obo/HP_0100778,http://purl.obolibrary.org/obo/DOID_2917,3.5,Cryoglobulinemia,cryoglobulinemia,0.875
http://purl.obolibrary.org/obo/HP_0001360,http://purl.obolibrary.org/obo/DOID_4621,3.5,Holoprosencephaly,holoprosencephaly,0.875
http://purl.obolibrary.org/obo/HP_0002435,http://purl.obolibrary.org/obo/DOID_1088,3.5,Meningocele,meningocele,0.875
http://purl.obolibrary.org/obo/HP_0002445,http://purl.obolibrary.org/obo/DOID_12835,3.5,Tetraplegia,quadriplegia,0.875
http://purl.obolibrary.org/obo/HP_0001298,http://purl.obolibrary.org/obo/DOID_936,3.5,Encephalopathy,brain disease,0.875
http://purl.obolibrary.org/obo/HP_0002408,http://purl.obolibrary.org/obo/DOID_0060688,3.5,Cerebral arteriovenous malformation,arteriovenous malformations of the brain,0.875
http://purl.obolibrary.org/obo/HP_0002415,http://purl.obolibrary.org/obo/DOID_10579,3.5,Leukodystrophy,leukodystrophy,0.875
http://purl.obolibrary.org/obo/HP_0100821,http://purl.obolibrary.org/obo/DOID_12369,3.5,Urethrocele,prolapse of urethra,0.875
http://purl.obolibrary.org/obo/HP_0100813,http://purl.obolibrary.org/obo/DOID_11996,3.5,Testicular torsion,spermatic cord torsion,0.875
http://purl.obolibrary.org/obo/HP_0100817,http://purl.obolibrary.org/obo/DOID_1591,3.5,Renovascular hypertension,renovascular hypertension,0.875
http://purl.obolibrary.org/obo/HP_0001909,http://purl.obolibrary.org/obo/DOID_1240,3.5,Leukemia,leukemia,0.875
http://purl.obolibrary.org/obo/HP_0002480,http://purl.obolibrary.org/obo/DOID_13413,3.5,Hepatic encephalopathy,hepatic encephalopathy,0.875
http://purl.obolibrary.org/obo/HP_0000107,http://purl.obolibrary.org/obo/DOID_2975,3.5,Renal cyst,cystic kidney disease,0.875
http://purl.obolibrary.org/obo/HP_0100842,http://purl.obolibrary.org/obo/DOID_0060857,3.5,Septo-optic dysplasia,septooptic dysplasia,0.875
http://purl.obolibrary.org/obo/HP_0100847,http://purl.obolibrary.org/obo/DOID_4398,3.5,Palmoplantar pustulosis,pustulosis of palm and sole,0.875
http://purl.obolibrary.org/obo/HP_0012387,http://purl.obolibrary.org/obo/DOID_6132,3.5,Bronchitis,bronchitis,0.875
http://purl.obolibrary.org/obo/HP_0002859,http://purl.obolibrary.org/obo/DOID_3247,3.5,Rhabdomyosarcoma,rhabdomyosarcoma,0.875
http://purl.obolibrary.org/obo/HP_0002858,http://purl.obolibrary.org/obo/DOID_3565,3.5,Meningioma,meningioma,0.875
http://purl.obolibrary.org/obo/HP_0002668,http://purl.obolibrary.org/obo/DOID_0050773,3.5,Paraganglioma,paraganglioma,0.875
http://purl.obolibrary.org/obo/HP_0002865,http://purl.obolibrary.org/obo/DOID_3973,3.5,Medullary thyroid carcinoma,thyroid medullary carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0002890,http://purl.obolibrary.org/obo/DOID_3963,3.5,Thyroid carcinoma,thyroid carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0002860,http://purl.obolibrary.org/obo/DOID_1749,3.5,Squamous cell carcinoma,squamous cell carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0002862,http://purl.obolibrary.org/obo/DOID_4007,3.5,Bladder carcinoma,bladder carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0002861,http://purl.obolibrary.org/obo/DOID_1909,3.5,Melanoma,melanoma,0.875
http://purl.obolibrary.org/obo/HP_0000206,http://purl.obolibrary.org/obo/DOID_1456,3.5,Glossitis,glossitis,0.875
http://purl.obolibrary.org/obo/HP_0003040,http://purl.obolibrary.org/obo/DOID_381,3.5,Arthropathy,arthropathy,0.875
http://purl.obolibrary.org/obo/HP_0000135,http://purl.obolibrary.org/obo/DOID_1924,3.5,Hypogonadism,hypogonadism,0.875
http://purl.obolibrary.org/obo/HP_0000133,http://purl.obolibrary.org/obo/DOID_14447,3.5,Gonadal dysgenesis,gonadal dysgenesis,0.875
http://purl.obolibrary.org/obo/HP_0012119,http://purl.obolibrary.org/obo/DOID_10783,3.5,Methemoglobinemia,methemoglobinemia,0.875
http://purl.obolibrary.org/obo/HP_0012118,http://purl.obolibrary.org/obo/DOID_2600,3.5,Laryngeal carcinoma,laryngeal carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0012114,http://purl.obolibrary.org/obo/DOID_2871,3.5,Endometrial carcinoma,endometrial carcinoma,0.875
http://purl.obolibrary.org/obo/HP_0000147,http://purl.obolibrary.org/obo/DOID_11612,3.5,Polycystic ovaries,polycystic ovary syndrome,0.875
http://purl.obolibrary.org/obo/HP_0000149,http://purl.obolibrary.org/obo/DOID_3578,3.5,Ovarian gonadoblastoma,ovarian gonadoblastoma,0.875
http://purl.obolibrary.org/obo/HP_0100615,http://purl.obolibrary.org/obo/DOID_2394,3.5,Ovarian neoplasm,ovarian cancer,0.875
http://purl.obolibrary.org/obo/HP_0000150,http://purl.obolibrary.org/obo/DOID_3301,3.5,Gonadoblastoma,gonadoblastoma,0.875
http://purl.obolibrary.org/obo/HP_0000141,http://purl.obolibrary.org/obo/DOID_13938,3.5,Amenorrhea,amenorrhea,0.875
http://purl.obolibrary.org/obo/HP_0012124,http://purl.obolibrary.org/obo/DOID_12732,3.5,Intermediate uveitis,intermediate uveitis,0.875
http://purl.obolibrary.org/obo/HP_0000554,http://purl.obolibrary.org/obo/DOID_13141,3.5,Uveitis,uveitis,0.875
http://purl.obolibrary.org/obo/HP_0012123,http://purl.obolibrary.org/obo/DOID_12574,3.5,Posterior uveitis,posterior uveitis,0.875
http://purl.obolibrary.org/obo/HP_0012121,http://purl.obolibrary.org/obo/DOID_12030,3.5,Panuveitis,panuveitis,0.875
http://purl.obolibrary.org/obo/HP_0012125,http://purl.obolibrary.org/obo/DOID_10283,3.5,Prostate cancer,prostate cancer,0.875
http://purl.obolibrary.org/obo/HP_0000169,http://purl.obolibrary.org/obo/DOID_0060466,3.5,Gingival fibromatosis,gingival fibromatosis,0.875
http://purl.obolibrary.org/obo/HP_0000704,http://purl.obolibrary.org/obo/DOID_824,3.5,Periodontitis,periodontitis,0.875
http://purl.obolibrary.org/obo/HP_0002758,http://purl.obolibrary.org/obo/DOID_8398,3.5,Osteoarthritis,osteoarthritis,0.875
http://purl.obolibrary.org/obo/HP_0000100,http://purl.obolibrary.org/obo/DOID_1184,3.5,Nephrotic syndrome,nephrotic syndrome,0.875
http://purl.obolibrary.org/obo/HP_0000112,http://purl.obolibrary.org/obo/DOID_557,3.5,Nephropathy,kidney disease,0.875
http://purl.obolibrary.org/obo/HP_0002787,http://purl.obolibrary.org/obo/DOID_14224,3.5,Tracheal calcification,tracheal calcification,0.875
http://purl.obolibrary.org/obo/HP_0000126,http://purl.obolibrary.org/obo/DOID_11111,3.5,Hydronephrosis,hydronephrosis,0.875
http://purl.obolibrary.org/obo/HP_0000121,http://purl.obolibrary.org/obo/DOID_12679,3.5,Nephrocalcinosis,nephrocalcinosis,0.875
http://purl.obolibrary.org/obo/HP_0000123,http://purl.obolibrary.org/obo/DOID_10952,3.5,Nephritis,nephritis,0.875
