sourceIRI,mappedIRI,score,sourceLabel,mappedLabel,NormalizedScore
http://purl.obolibrary.org/obo/MP_0001346,http://purl.obolibrary.org/obo/HP_0011482,3.0,abnormal lacrimal gland morphology,Abnormal lacrimal gland morphology,0.75
http://purl.obolibrary.org/obo/MP_0001559,http://purl.obolibrary.org/obo/HP_0003074,3.0,hyperglycemia,Hyperglycemia,0.75
http://purl.obolibrary.org/obo/MP_0001554,http://purl.obolibrary.org/obo/HP_0030781,3.0,increased circulating free fatty acid level,Increased circulating free fatty acid level,0.75
http://purl.obolibrary.org/obo/MP_0001548,http://purl.obolibrary.org/obo/HP_0003077,3.0,hyperlipidemia,Hyperlipidemia,0.75
http://purl.obolibrary.org/obo/MP_0013451,http://purl.obolibrary.org/obo/HP_0000579,3.0,nasolacrimal duct obstruction,Nasolacrimal duct obstruction,0.75
http://purl.obolibrary.org/obo/MP_0005253,http://purl.obolibrary.org/obo/HP_0012373,3.0,abnormal eye physiology,Abnormal eye physiology,0.75
http://purl.obolibrary.org/obo/MP_0013466,http://purl.obolibrary.org/obo/HP_0001097,3.0,keratoconjunctivitis sicca,Keratoconjunctivitis sicca,0.75
http://purl.obolibrary.org/obo/MP_0006194,http://purl.obolibrary.org/obo/HP_0001096,3.0,keratoconjunctivitis,Keratoconjunctivitis,0.75
http://purl.obolibrary.org/obo/MP_0001846,http://purl.obolibrary.org/obo/HP_0012649,3.0,increased inflammatory response,Increased inflammatory response,0.75
http://purl.obolibrary.org/obo/MP_0013479,http://purl.obolibrary.org/obo/HP_0100532,3.0,scleritis,Scleritis,0.75
http://purl.obolibrary.org/obo/MP_0002092,http://purl.obolibrary.org/obo/HP_0012372,3.0,abnormal eye morphology,Abnormal eye morphology,0.75
http://purl.obolibrary.org/obo/MP_0013492,http://purl.obolibrary.org/obo/HP_0030934,3.0,oral erythroplakia,Oral erythroplakia,0.75
http://purl.obolibrary.org/obo/MP_0002282,http://purl.obolibrary.org/obo/HP_0002778,3.0,abnormal trachea morphology,Abnormal trachea morphology,0.75
http://purl.obolibrary.org/obo/MP_0001297,http://purl.obolibrary.org/obo/HP_0000568,3.0,microphthalmia,Microphthalmia,0.75
http://purl.obolibrary.org/obo/MP_0001293,http://purl.obolibrary.org/obo/HP_0000528,3.0,anophthalmia,Anophthalmia,0.75
http://purl.obolibrary.org/obo/MP_0001270,http://purl.obolibrary.org/obo/HP_0003270,3.0,distended abdomen,Abdominal distention,0.75
http://purl.obolibrary.org/obo/MP_0001263,http://purl.obolibrary.org/obo/HP_0001824,3.0,weight loss,Weight loss,0.75
http://purl.obolibrary.org/obo/MP_0001262,http://purl.obolibrary.org/obo/HP_0004325,3.0,decreased body weight,Decreased body weight,0.75
http://purl.obolibrary.org/obo/MP_0001260,http://purl.obolibrary.org/obo/HP_0004324,3.0,increased body weight,Increased body weight,0.75
http://purl.obolibrary.org/obo/MP_0001268,http://purl.obolibrary.org/obo/HP_0001552,3.0,barrel chest,Barrel-shaped chest,0.75
http://purl.obolibrary.org/obo/MP_0001255,http://purl.obolibrary.org/obo/HP_0004322,3.0,decreased body height,Short stature,0.75
http://purl.obolibrary.org/obo/MP_0001254,http://purl.obolibrary.org/obo/HP_0000098,3.0,increased body height,Tall stature,0.75
http://purl.obolibrary.org/obo/MP_0001242,http://purl.obolibrary.org/obo/HP_0000962,3.0,hyperkeratosis,Hyperkeratosis,0.75
http://purl.obolibrary.org/obo/MP_0002060,http://purl.obolibrary.org/obo/HP_0011121,3.0,abnormal skin morphology,Abnormality of skin morphology,0.75
http://purl.obolibrary.org/obo/MP_0003898,http://purl.obolibrary.org/obo/HP_0025074,3.0,abnormal QRS complex,Abnormal QRS complex,0.75
http://purl.obolibrary.org/obo/MP_0003899,http://purl.obolibrary.org/obo/HP_0031547,3.0,abnormal QT interval,Abnormal QT interval,0.75
http://purl.obolibrary.org/obo/MP_0003896,http://purl.obolibrary.org/obo/HP_0012248,3.0,prolonged PR interval,Prolonged PR interval,0.75
http://purl.obolibrary.org/obo/MP_0003901,http://purl.obolibrary.org/obo/HP_0031593,3.0,abnormal PR interval,Abnormal PR interval,0.75
http://purl.obolibrary.org/obo/MP_0010519,http://purl.obolibrary.org/obo/HP_0001678,3.0,atrioventricular block,Atrioventricular block,0.75
http://purl.obolibrary.org/obo/MP_0003897,http://purl.obolibrary.org/obo/HP_0012249,3.0,abnormal ST segment,Abnormal ST segment,0.75
http://purl.obolibrary.org/obo/MP_0001634,http://purl.obolibrary.org/obo/HP_0011029,3.0,internal hemorrhage,Internal hemorrhage,0.75
http://purl.obolibrary.org/obo/MP_0000598,http://purl.obolibrary.org/obo/HP_0410042,3.0,abnormal liver morphology,Abnormal liver morphology,0.75
http://purl.obolibrary.org/obo/MP_0002135,http://purl.obolibrary.org/obo/HP_0012210,3.0,abnormal kidney morphology,Abnormal renal morphology,0.75
http://purl.obolibrary.org/obo/MP_0003882,http://purl.obolibrary.org/obo/HP_0030850,3.0,abnormal pulse pressure,Abnormal pulse pressure,0.75
http://purl.obolibrary.org/obo/MP_0003795,http://purl.obolibrary.org/obo/HP_0003330,3.0,abnormal bone structure,Abnormal bone structure,0.75
http://purl.obolibrary.org/obo/MP_0002882,http://purl.obolibrary.org/obo/HP_0012757,3.0,abnormal neuron morphology,Abnormal neuron morphology,0.75
http://purl.obolibrary.org/obo/MP_0003878,http://purl.obolibrary.org/obo/HP_0031704,3.0,abnormal ear physiology,Abnormal ear physiology,0.75
http://purl.obolibrary.org/obo/MP_0000163,http://purl.obolibrary.org/obo/HP_0002763,3.0,abnormal cartilage morphology,Abnormal cartilage morphology,0.75
http://purl.obolibrary.org/obo/MP_0003868,http://purl.obolibrary.org/obo/HP_0031685,3.0,abnormal feces composition,Abnormal stool composition,0.75
http://purl.obolibrary.org/obo/MP_0003632,http://purl.obolibrary.org/obo/HP_0012639,3.0,abnormal nervous system morphology,Abnormality of nervous system morphology,0.75
http://purl.obolibrary.org/obo/MP_0001202,http://purl.obolibrary.org/obo/HP_0000992,3.0,skin photosensitivity,Cutaneous photosensitivity,0.75
http://purl.obolibrary.org/obo/MP_0001201,http://purl.obolibrary.org/obo/HP_0010648,3.0,translucent skin,Dermal translucency,0.75
http://purl.obolibrary.org/obo/MP_0001200,http://purl.obolibrary.org/obo/HP_0001072,3.0,thick skin,Thickened skin,0.75
http://purl.obolibrary.org/obo/MP_0013328,http://purl.obolibrary.org/obo/HP_0003271,3.0,visceromegaly,Visceromegaly,0.75
http://purl.obolibrary.org/obo/MP_0002769,http://purl.obolibrary.org/obo/HP_0012872,3.0,abnormal vas deferens morphology,Abnormal vas deferens morphology,0.75
http://purl.obolibrary.org/obo/MP_0001828,http://purl.obolibrary.org/obo/HP_0410035,3.0,abnormal T cell activation,Abnormal T cell activation,0.75
http://purl.obolibrary.org/obo/MP_0009419,http://purl.obolibrary.org/obo/HP_0030951,3.0,skeletal muscle fibrosis,Skeletal muscle fibrosis,0.75
http://purl.obolibrary.org/obo/MP_0003853,http://purl.obolibrary.org/obo/HP_0000958,3.0,dry skin,Dry skin,0.75
http://purl.obolibrary.org/obo/MP_0000636,http://purl.obolibrary.org/obo/HP_0012505,3.0,enlarged pituitary gland,Enlarged pituitary gland,0.75
http://purl.obolibrary.org/obo/MP_0008986,http://purl.obolibrary.org/obo/HP_0030146,3.0,abnormal liver parenchyma morphology,Abnormal liver parenchyma morphology,0.75
http://purl.obolibrary.org/obo/MP_0003848,http://purl.obolibrary.org/obo/HP_0002299,3.0,brittle hair,Brittle hair,0.75
http://purl.obolibrary.org/obo/MP_0013358,http://purl.obolibrary.org/obo/HP_0011755,3.0,ectopic neurohypophysis,Ectopic posterior pituitary,0.75
http://purl.obolibrary.org/obo/MP_0003828,http://purl.obolibrary.org/obo/HP_0100598,3.0,pulmonary edema,Pulmonary edema,0.75
http://purl.obolibrary.org/obo/MP_0001175,http://purl.obolibrary.org/obo/HP_0002088,3.0,abnormal lung morphology,Abnormal lung morphology,0.75
http://purl.obolibrary.org/obo/MP_0001785,http://purl.obolibrary.org/obo/HP_0000969,3.0,edema,Edema,0.75
http://purl.obolibrary.org/obo/MP_0002768,http://purl.obolibrary.org/obo/HP_0000835,3.0,small adrenal glands,Adrenal hypoplasia,0.75
http://purl.obolibrary.org/obo/MP_0013370,http://purl.obolibrary.org/obo/HP_0000970,3.0,anhidrosis,Anhidrosis,0.75
http://purl.obolibrary.org/obo/MP_0013371,http://purl.obolibrary.org/obo/HP_0000966,3.0,hypohidrosis,Hypohidrosis,0.75
http://purl.obolibrary.org/obo/MP_0013372,http://purl.obolibrary.org/obo/HP_0000975,3.0,hyperhidrosis,Hyperhidrosis,0.75
http://purl.obolibrary.org/obo/MP_0003807,http://purl.obolibrary.org/obo/HP_0012385,3.0,camptodactyly,Camptodactyly,0.75
http://purl.obolibrary.org/obo/MP_0001845,http://purl.obolibrary.org/obo/HP_0012647,3.0,abnormal inflammatory response,Abnormal inflammatory response,0.75
http://purl.obolibrary.org/obo/MP_0013393,http://purl.obolibrary.org/obo/HP_0430007,3.0,symblepharon,Symblepharon,0.75
http://purl.obolibrary.org/obo/MP_0003414,http://purl.obolibrary.org/obo/HP_0200040,3.0,epidermal cyst,Epidermoid cyst,0.75
http://purl.obolibrary.org/obo/MP_0001340,http://purl.obolibrary.org/obo/HP_0000492,3.0,abnormal eyelid morphology,Abnormal eyelid morphology,0.75
http://purl.obolibrary.org/obo/MP_0001120,http://purl.obolibrary.org/obo/HP_0031105,3.0,abnormal uterus morphology,Abnormal uterus morphology,0.75
http://purl.obolibrary.org/obo/MP_0001393,http://purl.obolibrary.org/obo/HP_0001251,3.0,ataxia,Ataxia,0.75
http://purl.obolibrary.org/obo/MP_0001399,http://purl.obolibrary.org/obo/HP_0000752,3.0,hyperactivity,Hyperactivity,0.75
http://purl.obolibrary.org/obo/MP_0001389,http://purl.obolibrary.org/obo/HP_0000496,3.0,abnormal eye movement,Abnormality of eye movement,0.75
http://purl.obolibrary.org/obo/MP_0003698,http://purl.obolibrary.org/obo/HP_0012874,3.0,abnormal male reproductive system physiology,Abnormal male reproductive system physiology,0.75
http://purl.obolibrary.org/obo/MP_0001378,http://purl.obolibrary.org/obo/HP_0012875,3.0,abnormal ejaculation,Abnormal ejaculation,0.75
http://purl.obolibrary.org/obo/MP_0002065,http://purl.obolibrary.org/obo/HP_0100852,3.0,abnormal fear/anxiety-related behavior,Abnormal fear/anxiety-related behavior,0.75
http://purl.obolibrary.org/obo/MP_0001341,http://purl.obolibrary.org/obo/HP_0011224,3.0,absent eyelids,Ablepharon,0.75
http://purl.obolibrary.org/obo/MP_0001344,http://purl.obolibrary.org/obo/HP_0000508,3.0,blepharoptosis,Ptosis,0.75
http://purl.obolibrary.org/obo/MP_0001337,http://purl.obolibrary.org/obo/HP_0001097,3.0,dry eyes,Keratoconjunctivitis sicca,0.75
http://purl.obolibrary.org/obo/MP_0005407,http://purl.obolibrary.org/obo/HP_0031005,3.0,hyperalgesia,Hyperalgesia,0.75
http://purl.obolibrary.org/obo/MP_0011655,http://purl.obolibrary.org/obo/HP_0011004,3.0,abnormal systemic artery morphology,Abnormal systemic arterial morphology,0.75
http://purl.obolibrary.org/obo/MP_0001334,http://purl.obolibrary.org/obo/HP_0010999,3.0,absent optic tract,Aplasia of the optic tract,0.75
http://purl.obolibrary.org/obo/MP_0001333,http://purl.obolibrary.org/obo/HP_0012521,3.0,absent optic nerve,Optic nerve aplasia,0.75
http://purl.obolibrary.org/obo/MP_0003991,http://purl.obolibrary.org/obo/HP_0002634,3.0,arteriosclerosis,Arteriosclerosis,0.75
http://purl.obolibrary.org/obo/MP_0001326,http://purl.obolibrary.org/obo/HP_0000546,3.0,retinal degeneration,Retinal degeneration,0.75
http://purl.obolibrary.org/obo/MP_0010865,http://purl.obolibrary.org/obo/HP_0001511,3.0,prenatal growth retardation,Intrauterine growth retardation,0.75
http://purl.obolibrary.org/obo/MP_0003985,http://purl.obolibrary.org/obo/HP_0030760,3.0,renal fibrosis,Renal fibrosis,0.75
http://purl.obolibrary.org/obo/MP_0001317,http://purl.obolibrary.org/obo/HP_0000615,3.0,abnormal pupil morphology,Abnormal pupil morphology,0.75
http://purl.obolibrary.org/obo/MP_0000358,http://purl.obolibrary.org/obo/HP_0025461,3.0,abnormal cell morphology,Abnormal cell morphology,0.75
http://purl.obolibrary.org/obo/MP_0001316,http://purl.obolibrary.org/obo/HP_0000559,3.0,corneal scarring,Corneal scarring,0.75
http://purl.obolibrary.org/obo/MP_0001312,http://purl.obolibrary.org/obo/HP_0000481,3.0,abnormal cornea morphology,Abnormal cornea morphology,0.75
http://purl.obolibrary.org/obo/MP_0001314,http://purl.obolibrary.org/obo/HP_0007957,3.0,corneal opacity,Corneal opacity,0.75
http://purl.obolibrary.org/obo/MP_0003971,http://purl.obolibrary.org/obo/HP_0031097,3.0,abnormal thyroid-stimulating hormone level,Abnormal thyroid-stimulating hormone level,0.75
http://purl.obolibrary.org/obo/MP_0003974,http://purl.obolibrary.org/obo/HP_0004306,3.0,abnormal endocardium morphology,Abnormal endocardium morphology,0.75
http://purl.obolibrary.org/obo/MP_0003970,http://purl.obolibrary.org/obo/HP_0040086,3.0,abnormal prolactin level,Abnormal prolactin level,0.75
http://purl.obolibrary.org/obo/MP_0001304,http://purl.obolibrary.org/obo/HP_0000518,3.0,cataract,Cataract,0.75
http://purl.obolibrary.org/obo/MP_0003969,http://purl.obolibrary.org/obo/HP_0030345,3.0,abnormal luteinizing hormone level,Abnormal circulating luteinizing hormone level,0.75
http://purl.obolibrary.org/obo/MP_0001306,http://purl.obolibrary.org/obo/HP_0012376,3.0,small lens,Microphakia,0.75
http://purl.obolibrary.org/obo/MP_0001300,http://purl.obolibrary.org/obo/HP_0000316,3.0,ocular hypertelorism,Hypertelorism,0.75
http://purl.obolibrary.org/obo/MP_0000285,http://purl.obolibrary.org/obo/HP_0001654,3.0,abnormal heart valve morphology,Abnormal heart valve morphology,0.75
http://purl.obolibrary.org/obo/MP_0001764,http://purl.obolibrary.org/obo/HP_0012337,3.0,abnormal homeostasis,Abnormal homeostasis,0.75
http://purl.obolibrary.org/obo/MP_0000762,http://purl.obolibrary.org/obo/HP_0030809,3.0,abnormal tongue morphology,Abnormal tongue morphology,0.75
http://purl.obolibrary.org/obo/MP_0009641,http://purl.obolibrary.org/obo/HP_0012585,3.0,kidney degeneration,Renal atrophy,0.75
http://purl.obolibrary.org/obo/MP_0005278,http://purl.obolibrary.org/obo/HP_0003464,3.0,abnormal cholesterol homeostasis,Abnormal cholesterol homeostasis,0.75
http://purl.obolibrary.org/obo/MP_0003945,http://purl.obolibrary.org/obo/HP_0031409,3.0,abnormal lymphocyte physiology,Abnormal lymphocyte physiology,0.75
http://purl.obolibrary.org/obo/MP_0000003,http://purl.obolibrary.org/obo/HP_0009124,3.0,abnormal adipose tissue morphology,Abnormal adipose tissue morphology,0.75
http://purl.obolibrary.org/obo/MP_0002160,http://purl.obolibrary.org/obo/HP_0012243,3.0,abnormal reproductive system morphology,Abnormal reproductive system morphology,0.75
http://purl.obolibrary.org/obo/MP_0002102,http://purl.obolibrary.org/obo/HP_0031703,3.0,abnormal ear morphology,Abnormal ear morphology,0.75
http://purl.obolibrary.org/obo/MP_0003931,http://purl.obolibrary.org/obo/HP_0011054,3.0,absent molars,Agenesis of molar,0.75
http://purl.obolibrary.org/obo/MP_0005584,http://purl.obolibrary.org/obo/HP_0012379,3.0,abnormal enzyme/coenzyme activity,Abnormal enzyme/coenzyme activity,0.75
http://purl.obolibrary.org/obo/MP_0003924,http://purl.obolibrary.org/obo/HP_0000776,3.0,diaphragmatic hernia,Congenital diaphragmatic hernia,0.75
http://purl.obolibrary.org/obo/MP_0003921,http://purl.obolibrary.org/obo/HP_0001711,3.0,abnormal heart left ventricle morphology,Abnormal left ventricle morphology,0.75
http://purl.obolibrary.org/obo/MP_0013261,http://purl.obolibrary.org/obo/HP_0008753,3.0,absent epiglottis,Aplasia of the epiglottis,0.75
http://purl.obolibrary.org/obo/MP_0010371,http://purl.obolibrary.org/obo/HP_0005483,3.0,abnormal epiglottis morphology,Abnormal epiglottis morphology,0.75
http://purl.obolibrary.org/obo/MP_0000452,http://purl.obolibrary.org/obo/HP_0011338,3.0,abnormal mouth morphology,Abnormality of mouth shape,0.75
http://purl.obolibrary.org/obo/MP_0003068,http://purl.obolibrary.org/obo/HP_0000105,3.0,enlarged kidney,Enlarged kidney,0.75
http://purl.obolibrary.org/obo/MP_0000757,http://purl.obolibrary.org/obo/HP_0004299,3.0,herniated abdominal wall,Hernia of the abdominal wall,0.75
http://purl.obolibrary.org/obo/MP_0003900,http://purl.obolibrary.org/obo/HP_0012232,3.0,shortened QT interval,Shortened QT interval,0.75
http://purl.obolibrary.org/obo/MP_0006089,http://purl.obolibrary.org/obo/HP_0030999,3.0,abnormal vestibular saccule morphology,Abnormal vestibular saccule morphology,0.75
http://purl.obolibrary.org/obo/MP_0011513,http://purl.obolibrary.org/obo/HP_0030321,3.0,abnormal vertebral artery morphology,Abnormal vertebral artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0000477,http://purl.obolibrary.org/obo/HP_0002242,3.0,abnormal intestine morphology,Abnormal intestine morphology,0.75
http://purl.obolibrary.org/obo/MP_0013942,http://purl.obolibrary.org/obo/HP_0100686,3.0,enthesitis,Enthesitis,0.75
http://purl.obolibrary.org/obo/MP_0002932,http://purl.obolibrary.org/obo/HP_0001367,3.0,abnormal joint morphology,Abnormal joint morphology,0.75
http://purl.obolibrary.org/obo/MP_0002731,http://purl.obolibrary.org/obo/HP_0002251,3.0,megacolon,Aganglionic megacolon,0.75
http://purl.obolibrary.org/obo/MP_0003296,http://purl.obolibrary.org/obo/HP_0004388,3.0,microcolon,Microcolon,0.75
http://purl.obolibrary.org/obo/MP_0013872,http://purl.obolibrary.org/obo/HP_3000042,3.0,abnormal jugular vein morphology,Abnormal jugular vein morphology,0.75
http://purl.obolibrary.org/obo/MP_0006064,http://purl.obolibrary.org/obo/HP_0025575,3.0,abnormal superior vena cava morphology,Abnormal superior vena cava morphology,0.75
http://purl.obolibrary.org/obo/MP_0002827,http://purl.obolibrary.org/obo/HP_0031263,3.0,abnormal renal corpuscle morphology,Abnormal renal corpuscle morphology,0.75
http://purl.obolibrary.org/obo/MP_0010436,http://purl.obolibrary.org/obo/HP_0011642,3.0,abnormal coronary sinus morphology,Abnormal coronary sinus morphology,0.75
http://purl.obolibrary.org/obo/MP_0011317,http://purl.obolibrary.org/obo/HP_0008776,3.0,abnormal renal artery morphology,Abnormal renal artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0004181,http://purl.obolibrary.org/obo/HP_0005344,3.0,abnormal carotid artery morphology,Abnormal carotid artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0003395,http://purl.obolibrary.org/obo/HP_0031251,3.0,abnormal subclavian artery morphology,Abnormal subclavian artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0001879,http://purl.obolibrary.org/obo/HP_0100766,3.0,abnormal lymphatic vessel morphology,Abnormal lymphatic vessel morphology,0.75
http://purl.obolibrary.org/obo/MP_0003658,http://purl.obolibrary.org/obo/HP_0025016,3.0,abnormal capillary morphology,Abnormal capillary morphology,0.75
http://purl.obolibrary.org/obo/MP_0006063,http://purl.obolibrary.org/obo/HP_0025576,3.0,abnormal inferior vena cava morphology,Abnormal inferior vena cava morphology,0.75
http://purl.obolibrary.org/obo/MP_0000484,http://purl.obolibrary.org/obo/HP_0030966,3.0,abnormal pulmonary artery morphology,Abnormal pulmonary artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0011320,http://purl.obolibrary.org/obo/HP_0025006,3.0,abnormal glomerular capillary morphology,Abnormal glomerular capillary morphology,0.75
http://purl.obolibrary.org/obo/MP_0004113,http://purl.obolibrary.org/obo/HP_0012303,3.0,abnormal aortic arch morphology,Abnormal aortic arch morphology,0.75
http://purl.obolibrary.org/obo/MP_0012730,http://purl.obolibrary.org/obo/HP_3000062,3.0,abnormal internal carotid artery morphology,Abnormal internal carotid artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0012729,http://purl.obolibrary.org/obo/HP_0430021,3.0,abnormal common carotid artery morphology,Abnormal common carotid artery morphology,0.75
http://purl.obolibrary.org/obo/MP_0011356,http://purl.obolibrary.org/obo/HP_0001920,3.0,renal artery stenosis,Renal artery stenosis,0.75
http://purl.obolibrary.org/obo/MP_0011362,http://purl.obolibrary.org/obo/HP_0011742,3.0,ectopic adrenal gland,Ectopic adrenal gland,0.75
http://purl.obolibrary.org/obo/MP_0011361,http://purl.obolibrary.org/obo/HP_0000125,3.0,pelvic kidney,Pelvic kidney,0.75
http://purl.obolibrary.org/obo/MP_0003600,http://purl.obolibrary.org/obo/HP_0000086,3.0,ectopic kidney,Ectopic kidney,0.75
http://purl.obolibrary.org/obo/MP_0000520,http://purl.obolibrary.org/obo/HP_0000104,3.0,absent kidney,Renal agenesis,0.75
http://purl.obolibrary.org/obo/MP_0000266,http://purl.obolibrary.org/obo/HP_0001627,3.0,abnormal heart morphology,Abnormal heart morphology,0.75
http://purl.obolibrary.org/obo/MP_0001890,http://purl.obolibrary.org/obo/HP_0002323,3.0,anencephaly,Anencephaly,0.75
http://purl.obolibrary.org/obo/MP_0001876,http://purl.obolibrary.org/obo/HP_0012648,3.0,decreased inflammatory response,Decreased inflammatory response,0.75
http://purl.obolibrary.org/obo/MP_0001874,http://purl.obolibrary.org/obo/HP_0025092,3.0,acanthosis,Epidermal acanthosis,0.75
http://purl.obolibrary.org/obo/MP_0001873,http://purl.obolibrary.org/obo/HP_0005263,3.0,stomach inflammation,Gastritis,0.75
http://purl.obolibrary.org/obo/MP_0001872,http://purl.obolibrary.org/obo/HP_0000246,3.0,sinus inflammation,Sinusitis,0.75
http://purl.obolibrary.org/obo/MP_0001866,http://purl.obolibrary.org/obo/HP_0012384,3.0,nasal inflammation,Rhinitis,0.75
http://purl.obolibrary.org/obo/MP_0001864,http://purl.obolibrary.org/obo/HP_0002633,3.0,vasculitis,Vasculitis,0.75
http://purl.obolibrary.org/obo/MP_0001867,http://purl.obolibrary.org/obo/HP_0012384,3.0,rhinitis,Rhinitis,0.75
http://purl.obolibrary.org/obo/MP_0001860,http://purl.obolibrary.org/obo/HP_0012115,3.0,liver inflammation,Hepatitis,0.75
http://purl.obolibrary.org/obo/MP_0005048,http://purl.obolibrary.org/obo/HP_0001977,3.0,abnormal thrombosis,Abnormal thrombosis,0.75
http://purl.obolibrary.org/obo/MP_0001852,http://purl.obolibrary.org/obo/HP_0000509,3.0,conjunctivitis,Conjunctivitis,0.75
http://purl.obolibrary.org/obo/MP_0001859,http://purl.obolibrary.org/obo/HP_0000123,3.0,kidney inflammation,Nephritis,0.75
http://purl.obolibrary.org/obo/MP_0001857,http://purl.obolibrary.org/obo/HP_0001701,3.0,pericarditis,Pericarditis,0.75
http://purl.obolibrary.org/obo/MP_0001856,http://purl.obolibrary.org/obo/HP_0012819,3.0,myocarditis,Myocarditis,0.75
http://purl.obolibrary.org/obo/MP_0001847,http://purl.obolibrary.org/obo/HP_0002383,3.0,brain inflammation,Encephalitis,0.75
http://purl.obolibrary.org/obo/MP_0001823,http://purl.obolibrary.org/obo/HP_0000778,3.0,thymus hypoplasia,Hypoplasia of the thymus,0.75
http://purl.obolibrary.org/obo/MP_0000706,http://purl.obolibrary.org/obo/HP_0000778,3.0,small thymus,Hypoplasia of the thymus,0.75
